siCtrl_t0_Scr_rep_1	siCtrl_t0_Scr_rep_2	siCtrl_t0_Tyr_rep_1	siCtrl_t0_Tyr_rep_2	siCtrl_t8_Scr_rep_1	siCtrl_t8_Scr_rep_2	siCtrl_t8_Tyr_rep_1	siCtrl_t8_Tyr_rep_2
MIR4467	1	0	0	1	1	1	0	0
MIR4468	0	0	0	0	0	0	0	0
MIR4469	6	1	4	4	7	7	5	2
MIR4470	1	0	0	0	1	1	0	0
MIR4471	0	0	0	0	0	0	0	0
MIR4472-1	0	0	0	0	0	0	0	0
MIR4472-2	0	0	0	0	0	0	0	0
MIR4473	0	0	0	0	0	0	0	0
MIR4474	0	0	0	0	0	0	0	0
MIR4475	0	0	0	0	0	0	0	0
MIR4476	0	0	0	0	0	0	0	0
MIR4477A	0	0	0	0	0	0	0	0
MIR4477B	0	0	0	0	0	0	0	0
MIR4478	0	0	0	0	0	0	0	0
MIR4479	3	1	0	2	2	0	3	0
MIR448	0	0	0	0	0	0	0	0
MIR4480	0	0	0	0	0	0	0	0
MIR4481	0	0	0	0	0	0	0	0
MIR4482	2	0	0	1	2	2	2	0
MIR4483	0	0	0	0	0	0	1	0
MIR4484	0	0	1	1	0	0	0	0
MIR4485	0	0	0	0	0	0	0	0
MIR4486	0	0	0	0	0	0	0	0
MIR4487	0	0	0	0	0	0	0	0
MIR4488	0	0	0	0	0	0	0	0
MIR4489	1	0	0	1	0	0	0	1
MIR4490	0	0	0	0	0	0	0	0
MIR4491	0	0	0	0	0	0	0	0
MIR4492	19	22	4	12	2	2	3	0
MIR4493	0	0	0	0	0	0	0	0
MIR4494	0	0	0	0	0	0	0	0
MIR4495	0	0	0	0	0	0	0	0
MIR4496	1	0	0	0	3	6	2	5
MIR4497	1	0	0	0	0	0	0	0
MIR4498	0	0	0	0	0	0	0	0
MIR4499	0	0	0	0	0	0	0	0
MIR449A	0	0	0	0	0	0	0	0
MIR449B	0	0	0	0	0	0	0	0
MIR449C	0	0	0	0	0	0	0	0
MIR4500	0	0	0	0	0	0	0	0
MIR4500HG	0	0	0	1	0	0	0	0
MIR4501	0	0	0	0	0	0	0	0
MIR4502	2	0	1	0	0	0	0	0
MIR4503	0	0	0	0	0	0	0	0
MIR4504	0	0	0	0	0	0	0	0
MIR4505	0	0	0	0	0	2	0	1
MIR4506	0	0	0	0	0	0	0	0
MIR4507	0	0	0	0	0	0	0	0
MIR4508	0	0	0	0	0	0	0	0
MIR4509-1	0	0	0	0	0	0	0	0
MIR4509-2	0	0	0	0	0	0	0	0
MIR4509-3	0	0	0	0	0	0	0	0
MIR450A1	0	0	0	0	0	0	0	0
MIR450A2	0	0	0	0	0	0	0	0
MIR450B	0	0	0	1	0	0	0	0
MIR4510	0	0	0	0	0	0	0	0
MIR4511	0	0	0	0	0	0	0	0
MIR4512	2	0	3	2	0	1	3	2
MIR4513	0	1	3	0	0	0	0	0
MIR4514	0	0	0	0	3	2	4	2
MIR4515	0	0	0	0	0	0	0	0
MIR4516	0	0	0	0	0	0	1	0
MIR4517	27	34	15	38	0	2	2	2
MIR4518	0	0	0	0	0	0	0	0
MIR4519	1	2	1	1	2	4	0	5
MIR451A	0	0	0	0	0	0	0	0
MIR451B	0	0	0	0	0	0	0	0
MIR452	0	0	0	1	0	0	0	1
MIR4520-1	1	0	0	0	0	0	0	0
MIR4520-2	1	0	0	0	0	0	0	0
MIR4521	0	0	0	0	0	0	0	0
MIR4522	0	0	0	0	1	0	0	0
MIR4523	22	5	4	4	0	0	2	0
MIR4524A	0	0	1	0	0	0	0	0
MIR4524B	0	0	1	0	0	0	0	0
MIR4525	0	0	0	0	0	0	0	0
MIR4526	0	0	0	0	0	0	0	0
MIR4527	0	0	0	0	0	0	0	0
MIR4528	0	0	0	0	0	0	0	0
MIR4529	0	0	0	0	0	0	0	0
MIR4530	0	0	0	1	0	1	1	0
MIR4531	0	0	0	1	0	0	0	0
MIR4532	0	1	0	0	0	0	0	0
MIR4533	0	0	0	0	0	0	0	0
MIR4534	0	0	0	0	2	0	0	0
MIR4535	0	0	0	0	0	0	0	0
MIR4536-1	0	0	0	0	0	0	0	0
MIR4536-2	0	0	0	0	0	0	0	0
MIR4537	0	0	0	0	0	0	0	0
MIR4538	0	0	0	0	0	0	0	0
MIR4539	0	0	0	0	0	0	0	0
MIR454	0	0	0	1	0	0	0	0
MIR4540	0	0	0	0	0	0	0	0
MIR455	0	0	0	0	0	0	0	0
MIR4632	0	0	0	0	0	0	0	0
MIR4633	2	1	0	0	0	0	0	0
MIR4634	0	0	0	0	0	0	0	0
MIR4635	0	3	0	1	3	1	0	2
MIR4636	0	1	0	0	0	0	0	0
MIR4637	0	0	0	0	0	0	0	0
MIR4638	1	0	1	0	0	0	0	0
MIR4639	0	0	0	0	0	0	0	0
MIR4640	11	9	8	5	4	6	4	2
MIR4641	0	2	1	1	0	0	0	0
MIR4642	0	0	0	0	0	0	0	0
MIR4643	1	0	0	0	0	0	0	0
MIR4644	0	0	0	0	0	0	1	0
MIR4645	0	0	0	0	0	0	0	0
MIR4646	2	1	1	1	1	1	2	2
MIR4647	200	178	123	194	209	221	205	96
MIR4648	0	0	0	0	0	1	0	0
MIR4649	0	0	0	0	0	0	0	0
MIR4650-1	0	0	0	0	0	0	0	0
MIR4650-2	0	0	0	0	0	0	0	0
MIR4651	0	0	0	0	1	0	0	0
MIR4652	0	0	0	0	0	0	0	0
MIR4653	11	4	1	6	7	13	6	4
MIR4654	1	0	0	0	0	0	0	0
MIR4655	0	0	0	0	0	0	0	0
MIR4656	1	2	0	0	0	0	0	0
MIR4657	71	48	27	54	24	30	23	14
MIR4658	40	25	31	44	46	39	45	19
MIR4659A	1	2	1	1	0	1	2	0
MIR4659B	1	2	1	1	0	1	2	0
MIR466	0	0	0	0	0	0	0	0
MIR4660	0	0	0	0	0	1	0	0
MIR4661	0	0	0	0	0	0	0	0
MIR4662A	0	0	0	0	0	0	0	0
MIR4662B	0	0	0	0	0	0	0	0
MIR4663	0	0	0	0	0	0	0	0
MIR4664	48	34	24	22	16	25	19	6
MIR4665	8	6	2	0	0	3	0	0
MIR4666A	0	0	0	0	0	0	0	0
MIR4666B	0	0	0	0	0	0	0	0
MIR4667	2	5	2	2	1	1	0	0
MIR4668	2	4	3	1	0	1	0	0
MIR4669	2	1	1	1	2	2	0	1
MIR4670	0	0	1	0	0	0	0	0
MIR4671	0	0	1	0	0	0	0	0
MIR4672	0	1	0	0	0	0	0	0
MIR4673	0	0	0	2	1	4	0	2
MIR4674	3	0	2	1	1	2	0	0
MIR4675	0	1	0	0	0	0	0	0
MIR4676	0	0	0	0	0	0	0	0
MIR4677	2	3	2	0	1	0	0	1
MIR4678	0	1	0	0	0	0	0	0
MIR4679-1	0	0	0	0	0	1	0	0
MIR4679-2	0	0	0	0	0	1	0	0
MIR4680	76	80	55	89	36	36	38	40
MIR4681	0	0	0	0	0	0	0	0
MIR4682	0	0	0	0	0	2	1	0
MIR4683	55	29	21	33	1	3	4	1
MIR4684	0	1	0	0	0	0	0	0
MIR4685	0	3	6	5	2	2	0	2
MIR4686	0	0	1	0	0	1	0	0
MIR4687	58	39	24	46	30	35	33	14
MIR4688	1	0	1	1	0	0	0	0
MIR4689	1	1	0	0	0	4	0	0
MIR4690	3	5	1	3	1	0	0	0
MIR4691	13	16	10	15	4	6	4	1
MIR4692	0	0	0	0	0	0	0	0
MIR4693	0	1	0	0	0	0	0	0
MIR4694	1	0	0	0	0	0	0	0
MIR4695	0	0	2	0	0	0	0	0
MIR4696	0	0	0	0	0	0	0	0
MIR4697	19	12	13	17	28	14	20	8
MIR4697HG	594	486	332	466	614	546	565	369
MIR4698	0	1	0	1	0	0	0	0
MIR4699	0	0	0	0	0	0	0	0
MIR4700	138	131	96	147	122	108	105	64
MIR4701	8	3	0	4	1	2	2	3
MIR4703	0	0	0	0	0	0	0	0
MIR4704	0	0	0	0	0	0	0	0
MIR4705	0	0	0	0	0	0	0	0
MIR4706	2	0	0	0	0	0	1	1
MIR4707	180	159	117	166	136	162	141	76
MIR4708	0	0	0	0	0	0	0	0
MIR4709	1832	1560	1050	1777	2135	2528	2146	1337
MIR4710	0	0	0	0	0	1	0	0
MIR4711	0	0	0	0	0	0	0	0
MIR4712	7	13	4	5	7	10	15	11
MIR4713	0	0	0	0	0	0	0	0
MIR4714	0	0	0	0	0	0	0	0
MIR4715	0	0	0	0	0	0	0	0
MIR4716	0	0	0	0	0	0	0	0
MIR4717	0	0	0	0	0	0	0	0
MIR4718	0	1	0	0	0	0	0	0
MIR4719	0	0	0	0	0	0	0	0
MIR4720	7	6	7	8	0	0	0	0
MIR4721	815	731	475	801	977	1132	937	504
MIR4722	6	11	2	10	1	0	1	0
MIR4723	4	5	0	1	6	1	3	0
MIR4724	2	3	2	2	1	0	0	3
MIR4725	0	1	0	0	0	0	0	0
MIR4726	0	1	0	2	0	1	0	0
MIR4727	0	0	0	0	0	0	1	0
MIR4728	0	0	3	1	0	0	0	0
MIR4729	0	0	0	0	0	0	0	0
MIR4730	1	0	0	2	0	0	1	1
MIR4731	0	0	0	0	0	0	0	0
MIR4732	1	0	0	1	0	0	0	0
MIR4733	0	0	0	0	0	0	0	0
MIR4734	0	0	0	0	0	0	0	0
MIR4735	0	0	0	0	0	0	0	0
MIR4736	0	0	0	0	0	0	0	0
MIR4737	9	3	5	4	0	4	0	0
MIR4738	1	0	0	1	0	0	0	0
MIR4739	0	0	0	0	0	0	0	0
MIR4740	3	3	1	3	2	3	3	0
MIR4741	63	42	29	51	26	32	40	21
MIR4742	7	4	1	7	6	4	3	4
MIR4743	2	0	1	0	0	0	0	0
MIR4744	1	1	0	0	0	0	0	0
MIR4745	4	1	0	5	0	0	0	0
MIR4746	12	4	5	5	8	10	19	6
MIR4747	0	1	1	0	0	0	0	0
MIR4748	0	0	0	0	0	0	0	0
MIR4749	8	3	4	7	3	7	4	3
MIR4750	2	4	1	3	2	2	0	0
MIR4751	219	188	142	196	127	138	126	66
MIR4752	0	0	0	0	0	0	0	0
MIR4753	0	0	0	1	0	0	0	0
MIR4754	3	3	2	0	1	4	3	2
MIR4755	0	0	0	0	0	0	1	0
MIR4756	0	0	0	0	0	0	0	0
MIR4757	0	0	0	0	0	0	0	0
MIR4758	101	118	74	107	87	110	97	56
MIR4759	0	0	0	0	0	0	0	0
MIR4760	0	0	0	0	0	0	0	0
MIR4761	144	139	75	148	174	212	136	86
MIR4762	0	0	0	0	2	0	1	1
MIR4763	19	22	11	23	0	1	0	0
MIR4764	0	0	0	0	0	0	0	0
MIR4765	0	0	0	0	0	0	0	0
MIR4766	1	0	0	1	2	0	1	2
MIR4767	4	1	0	1	2	0	0	0
MIR4768	0	0	1	0	0	0	0	0
MIR4769	0	0	0	0	0	0	0	0
MIR4770	0	1	0	0	0	0	0	0
MIR4771-1	0	0	0	0	0	0	0	0
MIR4771-2	0	0	0	0	0	0	0	0
MIR4772	0	0	0	0	0	0	0	0
MIR4773-1	0	0	0	0	0	0	0	0
MIR4773-2	0	0	0	0	0	0	0	0
MIR4774	0	0	0	0	0	0	0	0
MIR4775	60	56	51	63	40	37	34	20
MIR4776-1	0	0	0	0	0	0	0	0
MIR4776-2	0	0	0	0	0	0	0	0
MIR4777	0	0	0	0	0	0	0	0
MIR4778	0	0	0	1	0	0	0	0
MIR4779	0	0	0	0	1	0	0	1
MIR4780	0	0	0	0	0	0	0	0
MIR4781	0	1	0	0	0	0	0	0
MIR4782	0	1	1	1	0	0	0	0
MIR4783	0	0	0	0	0	0	0	0
MIR4784	17	16	7	21	3	7	4	1
MIR4785	10	2	0	7	0	0	0	0
MIR4786	0	0	1	3	1	0	0	0
MIR4787	0	0	0	0	0	0	0	0
MIR4788	0	0	0	0	0	0	0	0
MIR4789	0	0	0	0	0	0	0	0
MIR4790	0	0	0	0	0	0	0	0
MIR4791	0	0	0	0	0	0	0	0
MIR4792	0	0	0	0	0	0	0	0
MIR4793	8	8	6	7	0	4	4	4
MIR4794	0	0	0	0	1	0	0	0
MIR4795	0	0	0	0	1	2	0	0
MIR4796	0	0	0	0	0	0	0	0
MIR4797	0	0	0	0	0	0	0	0
MIR4798	0	0	0	0	0	0	0	0
MIR4799	0	0	0	0	0	0	0	0
MIR4800	44	44	11	39	22	24	14	5
MIR4801	0	0	0	0	0	0	0	0
MIR4802	0	0	0	0	0	0	0	0
MIR4803	0	0	0	0	0	0	0	0
MIR4804	0	0	0	0	0	0	0	0
MIR483	0	0	0	0	0	0	0	0
MIR484	0	0	0	0	0	0	0	1
MIR485	0	0	0	0	0	0	0	0
MIR486-1	0	0	0	0	0	0	0	0
MIR486-2	0	0	0	0	0	0	0	0
MIR487A	0	0	0	0	0	0	0	0
MIR487B	0	0	0	0	0	0	0	0
MIR488	0	0	0	0	0	0	0	0
MIR489	0	0	0	0	0	0	0	0
MIR490	0	0	0	0	0	0	0	0
MIR491	2	0	0	1	0	1	1	1
MIR492	0	0	0	0	0	0	0	0
MIR493	0	0	0	0	0	0	0	0
MIR494	0	0	0	0	0	0	0	0
MIR495	0	0	0	0	0	0	0	0
MIR496	0	0	0	0	0	0	0	0
MIR497	0	0	0	0	0	0	0	0
MIR497HG	656	563	338	516	716	783	690	382
MIR498	0	0	0	0	0	0	0	0
MIR4999	0	0	0	0	0	0	1	0
MIR499A	0	0	0	0	1	7	6	0
MIR499B	0	0	0	0	0	4	6	0
MIR5000	0	0	0	0	0	0	0	0
MIR5001	13	17	5	6	8	12	8	0
MIR5002	0	0	0	0	0	0	0	0
MIR5003	0	0	0	0	0	0	0	0
MIR5004	14	9	13	6	7	11	12	3
MIR5006	36	22	16	22	10	20	17	10
MIR5007	0	0	0	0	0	0	0	0
MIR5008	2	1	1	0	0	0	0	1
MIR5009	0	0	0	0	0	0	0	0
MIR500A	0	0	0	0	0	0	0	0
MIR500B	0	0	0	0	0	0	0	0
MIR501	0	0	0	0	0	0	0	0
MIR5010	24	18	11	24	24	22	33	12
MIR5011	0	0	0	0	0	0	0	0
MIR502	0	0	0	0	0	0	0	0
MIR503	1	1	0	0	0	0	0	0
MIR503HG	11	5	4	4	3	2	4	0
MIR504	0	0	0	0	0	0	0	0
MIR5047	716	603	437	619	283	217	211	105
MIR505	2	1	0	0	0	0	0	0
MIR506	0	0	0	0	0	0	0	0
MIR507	0	0	0	0	0	0	0	0
MIR508	0	0	0	0	0	0	0	0
MIR5087	0	0	0	0	0	0	0	0
MIR5088	5	13	8	9	20	8	14	3
MIR5089	0	0	0	0	0	1	0	0
MIR509-1	0	0	0	0	0	0	0	0
MIR509-2	0	0	0	0	0	0	0	0
MIR509-3	0	0	0	0	0	0	0	0
MIR5090	36	31	16	30	20	30	30	21
MIR5091	0	0	0	0	0	0	0	0
MIR5092	0	0	0	0	0	0	0	0
MIR5093	0	0	0	0	0	1	0	0
MIR5094	4	0	0	0	0	0	0	0
MIR5095	0	1	0	0	0	0	0	0
MIR5096	1	0	0	0	1	1	3	1
MIR510	0	0	0	0	0	0	0	0
MIR5100	0	0	0	0	0	0	0	0
MIR511	0	0	0	0	0	0	0	0
MIR512-1	0	0	0	0	0	0	0	0
MIR512-2	0	0	0	0	0	0	0	0
MIR513A1	0	0	0	0	0	0	0	0
MIR513A2	0	1	0	0	0	0	0	0
MIR513B	0	0	0	0	0	0	0	0
MIR513C	0	0	0	0	0	0	0	0
MIR514A1	0	0	0	0	0	0	0	0
MIR514A2	0	0	0	0	0	0	0	0
MIR514A3	0	0	0	0	0	0	0	0
MIR514B	0	0	0	0	0	0	0	0
MIR515-1	0	0	0	0	0	0	0	0
MIR515-2	0	0	0	0	0	0	0	0
MIR516A1	0	0	0	0	0	0	0	0
MIR516A2	0	0	0	0	0	0	0	0
MIR516B1	0	1	0	0	0	0	0	0
MIR516B2	0	0	0	0	0	0	0	0
MIR517A	0	0	0	0	0	0	0	0
MIR517B	0	0	0	0	0	0	0	0
MIR517C	1	0	0	0	0	0	0	0
MIR5186	0	0	0	0	0	0	0	0
MIR5187	62	54	35	66	13	15	17	15
MIR5188	1	2	1	2	6	2	9	11
MIR5189	0	0	0	0	0	2	2	0
MIR518A1	0	0	0	0	0	0	0	0
MIR518A2	0	0	0	0	0	0	0	0
MIR518B	0	0	0	0	0	0	0	0
MIR518C	0	0	0	0	0	0	0	0
MIR518D	0	0	0	0	0	0	0	0
MIR518E	0	0	0	0	0	0	0	0
MIR518F	0	0	0	0	0	0	0	0
MIR5190	0	0	0	0	0	0	0	0
MIR5191	0	0	0	0	0	0	0	0
MIR5192	0	0	0	1	0	1	0	0
MIR5193	8	4	4	7	7	10	4	3
MIR5194	0	0	0	0	0	2	0	0
MIR5195	0	1	0	0	0	0	0	0
MIR5196	0	0	0	0	0	0	0	0
MIR5197	0	0	0	0	0	0	0	0
MIR519A1	0	0	0	0	0	0	0	0
MIR519A2	0	0	0	0	0	0	0	0
MIR519B	0	0	0	1	0	0	0	0
MIR519C	0	0	0	0	0	0	0	0
MIR519D	0	0	0	0	0	0	0	0
MIR519E	0	0	0	0	0	0	0	0
MIR520A	0	0	0	0	0	0	0	0
MIR520B	0	0	0	0	0	0	0	0
MIR520C	0	0	0	0	0	0	0	0
MIR520D	0	0	0	0	0	0	0	0
MIR520E	0	0	0	0	0	0	0	0
MIR520F	0	0	0	0	0	0	0	0
MIR520G	0	0	0	0	0	0	0	0
MIR520H	0	0	0	0	0	0	0	0
MIR521-1	0	0	0	0	0	0	0	0
MIR521-2	0	1	0	0	0	0	0	0
MIR522	0	0	0	0	0	0	0	0
MIR523	0	0	0	0	0	0	0	0
MIR524	0	0	0	0	0	0	0	0
MIR525	0	0	0	0	0	0	0	0
MIR526A1	0	0	0	0	0	0	0	0
MIR526A2	0	0	0	0	0	0	0	0
MIR526B	0	0	0	0	0	0	0	0
MIR527	0	0	0	0	0	0	0	0
MIR532	0	0	0	0	0	0	0	0
MIR539	0	0	0	0	0	0	0	0
MIR541	0	0	0	0	0	0	0	0
MIR542	0	0	0	0	0	0	0	0
MIR543	0	0	0	0	0	0	0	0
MIR544A	0	0	0	0	0	0	0	0
MIR544B	0	0	0	0	0	0	0	1
MIR545	0	2	0	0	0	0	0	0
MIR548A1	0	0	0	0	0	0	0	0
MIR548A2	0	0	0	0	0	0	0	0
MIR548A3	0	0	0	0	0	0	0	0
MIR548AA1	8	6	3	5	1	1	2	2
MIR548AA2	0	0	0	0	0	0	0	0
MIR548AB	0	0	0	0	0	0	0	0
MIR548AC	0	0	0	0	0	0	0	0
MIR548AD	0	0	0	0	0	0	0	0
MIR548AE1	0	0	0	0	0	0	0	0
MIR548AE2	0	0	0	0	0	0	0	0
MIR548AG1	0	0	0	0	0	0	0	0
MIR548AG2	0	0	0	0	0	0	0	0
MIR548AH	0	0	0	0	0	0	0	0
MIR548AI	0	0	0	0	0	0	0	0
MIR548AJ1	1	0	0	0	0	0	0	0
MIR548AJ2	0	0	0	0	0	0	0	0
MIR548AK	1	0	0	1	1	0	0	0
MIR548AL	0	0	0	0	0	0	0	0
MIR548AM	0	0	0	0	0	0	0	0
MIR548AN	0	1	2	0	0	0	0	0
MIR548AO	0	2	1	0	0	0	0	0
MIR548AP	0	0	0	0	0	0	0	0
MIR548AQ	0	1	0	0	0	0	0	0
MIR548AR	2	2	0	0	1	1	2	3
MIR548AS	0	0	0	0	0	0	0	0
MIR548AT	0	0	0	0	0	0	0	0
MIR548AU	0	0	0	1	0	0	0	0
MIR548AV	0	0	0	0	0	0	0	0
MIR548AW	0	0	0	0	0	0	0	0
MIR548AX	0	0	0	0	0	0	0	0
MIR548AY	0	0	0	0	1	0	0	2
MIR548AZ	0	0	0	0	0	0	0	0
MIR548B	0	0	0	0	0	0	0	0
MIR548BA	0	0	0	0	0	0	0	0
MIR548BB	0	0	0	0	0	0	0	0
MIR548C	0	0	0	0	1	0	0	0
MIR548D1	8	6	3	5	1	1	2	2
MIR548D2	0	0	0	0	0	0	0	0
MIR548E	0	0	0	0	0	0	0	0
MIR548F1	0	0	0	0	0	0	0	0
MIR548F2	0	0	0	0	0	0	0	0
MIR548F3	0	0	0	0	0	0	0	0
MIR548F4	0	0	0	0	0	0	0	0
MIR548F5	0	0	0	0	0	0	0	0
MIR548G	0	0	0	0	0	0	0	0
MIR548H1	0	0	0	0	0	0	0	0
MIR548H2	0	0	0	0	0	0	0	0
MIR548H3	0	0	0	1	0	0	0	0
MIR548H4	0	0	0	0	0	0	0	0
MIR548H5	0	0	0	0	0	0	0	0
MIR548I1	0	0	0	0	0	0	0	0
MIR548I2	0	0	0	0	0	0	0	0
MIR548I3	0	0	0	0	0	0	0	0
MIR548I4	0	0	0	0	0	0	0	0
MIR548J	0	0	0	0	0	0	0	0
MIR548K	1	0	0	0	0	0	0	2
MIR548L	1	0	0	2	1	0	1	0
MIR548M	0	0	0	0	0	0	0	0
MIR548N	0	0	0	0	0	0	0	0
MIR548O	0	0	0	0	0	0	0	0
MIR548O2	0	0	0	0	0	0	0	0
MIR548P	0	0	0	0	0	0	0	0
MIR548Q	0	0	0	0	0	0	0	0
MIR548S	0	0	0	1	0	0	0	0
MIR548T	0	0	0	0	0	0	1	0
MIR548U	0	0	0	0	0	0	0	0
MIR548V	0	0	0	0	0	0	0	0
MIR548W	0	0	0	0	0	0	0	0
MIR548X	0	0	0	0	0	0	0	0
MIR548X2	0	0	0	0	0	0	0	0
MIR548Y	0	0	0	0	0	0	0	0
MIR548Z	0	0	0	0	1	0	0	0
MIR549A	0	0	0	1	0	0	0	0
MIR550A1	0	0	0	0	0	0	0	0
MIR550A2	0	1	0	1	0	0	0	0
MIR550A3	0	0	1	0	1	1	0	0
MIR550B1	0	0	0	0	0	0	0	0
MIR550B2	0	1	0	1	0	0	0	0
MIR551A	0	0	0	0	0	0	0	0
MIR551B	0	0	0	0	0	0	0	0
MIR552	1	0	0	0	0	0	0	0
MIR553	1	1	1	1	0	0	0	0
MIR554	1	0	0	0	0	2	0	0
MIR555	68	60	46	50	29	44	36	22
MIR556	0	0	0	1	0	0	0	0
MIR557	0	0	0	0	0	0	0	0
MIR5571	0	0	0	0	0	0	0	0
MIR5572	9	4	3	3	1	2	1	1
MIR5579	0	0	0	0	0	0	0	0
MIR558	0	0	0	0	0	0	0	0
MIR5580	0	0	0	0	0	0	0	0
MIR5581	8	12	10	4	16	12	13	18
MIR5582	1	1	1	0	0	0	0	0
MIR5583-1	0	0	0	0	0	0	0	0
MIR5583-2	0	0	0	0	0	0	0	0
MIR5584	0	0	0	0	0	0	0	0
MIR5585	0	0	0	0	0	0	0	0
MIR5586	0	0	0	0	0	0	0	0
MIR5587	9	18	13	11	21	30	21	9
MIR5588	0	0	0	0	0	0	0	0
MIR5589	0	0	0	0	0	0	0	0
MIR559	2	1	0	1	0	0	1	0
MIR5590	0	0	0	0	0	0	0	0
MIR5591	0	0	0	0	0	0	0	0
MIR561	0	0	0	0	0	0	0	0
MIR562	0	0	0	0	0	0	1	0
MIR563	3	3	0	3	1	2	1	0
MIR564	16	21	5	13	13	11	14	3
MIR566	0	0	0	0	0	0	0	0
MIR567	0	0	0	0	0	0	0	0
MIR568	0	0	0	0	0	0	0	1
MIR5680	0	0	0	0	0	0	0	0
MIR5681A	0	0	0	0	0	0	0	0
MIR5681B	0	0	0	0	0	0	0	0
MIR5682	0	0	0	0	0	0	0	0
MIR5683	0	0	0	0	0	0	0	0
MIR5684	0	0	0	0	0	0	0	0
MIR5685	6	2	0	3	0	0	0	0
MIR5687	0	0	0	0	0	0	0	0
MIR5688	0	0	0	0	0	0	0	0
MIR5689	0	0	0	0	0	0	0	0
MIR569	0	0	0	0	0	0	0	0
MIR5690	0	1	0	0	0	0	1	0
MIR5691	0	0	0	0	0	0	0	0
MIR5692A1	0	0	1	2	2	0	1	0
MIR5692A2	0	0	0	2	1	0	1	0
MIR5692B	0	0	1	0	0	0	0	0
MIR5692C1	0	0	0	0	0	0	0	0
MIR5692C2	1	0	2	0	0	5	0	2
MIR5693	1	1	2	0	1	1	0	0
MIR5694	0	0	0	0	0	0	0	0
MIR5695	1	0	1	0	0	1	1	0
MIR5696	0	0	1	0	0	0	0	0
MIR5697	1	0	0	1	0	0	0	0
MIR5698	0	1	0	0	0	0	0	0
MIR5699	0	0	0	0	0	0	0	0
MIR570	40	20	15	31	23	22	27	19
MIR5700	0	0	0	0	0	2	0	0
MIR5701-1	0	0	0	0	0	0	0	0
MIR5701-2	0	0	0	0	0	0	0	0
MIR5701-3	0	0	0	0	0	0	0	0
MIR5702	0	0	0	0	0	0	0	0
MIR5703	2	3	2	4	0	1	1	0
MIR5704	0	0	0	0	0	0	0	0
MIR5705	0	0	0	0	0	0	0	0
MIR5706	0	0	0	0	0	0	0	0
MIR5707	0	0	0	0	0	0	0	0
MIR5708	0	0	0	0	0	0	0	0
MIR571	0	0	1	2	0	0	0	0
MIR572	1	0	0	0	0	0	0	0
MIR573	10	6	4	4	0	1	0	2
MIR5739	0	0	0	0	0	0	0	0
MIR574	0	1	0	1	0	0	1	0
MIR575	0	0	0	0	0	0	0	0
MIR576	0	0	0	0	0	1	0	0
MIR577	0	0	0	0	0	0	0	0
MIR578	0	0	0	0	0	0	0	0
MIR5787	1	0	0	0	0	1	0	0
MIR579	2	0	0	1	0	0	0	0
MIR580	0	0	1	0	0	0	0	0
MIR581	0	0	0	0	0	0	0	0
MIR582	0	0	0	1	0	0	0	0
MIR583	0	0	0	0	0	0	0	0
MIR584	1	1	0	0	0	0	1	0
MIR585	0	0	0	0	0	0	0	0
MIR586	0	0	0	0	0	0	0	0
MIR587	0	0	0	0	0	0	0	0
MIR588	1	0	0	2	2	0	0	2
MIR589	11	7	2	4	12	8	11	2
MIR590	24	18	18	8	4	3	4	4
MIR591	0	0	0	0	1	0	0	0
MIR592	0	0	0	0	0	0	0	0
MIR593	0	0	1	1	1	0	0	0
MIR595	0	0	0	0	0	0	0	0
MIR596	0	0	0	0	0	0	0	0
MIR597	0	0	0	0	1	0	0	0
MIR598	0	1	0	0	0	0	0	0
MIR599	0	0	0	0	0	0	0	0
MIR600	3	4	0	3	4	1	4	2
MIR600HG	273	207	155	220	142	153	162	89
MIR601	0	0	0	0	1	0	0	0
MIR602	0	0	0	0	0	1	0	0
MIR603	0	0	0	0	0	0	0	0
MIR604	0	0	0	0	0	0	0	0
MIR605	0	0	0	0	0	0	0	0
MIR606	0	0	0	0	0	0	0	0
MIR6068	0	0	0	0	2	1	2	0
MIR6069	0	0	0	0	0	0	0	0
MIR607	0	0	0	0	0	0	0	0
MIR6070	0	0	0	0	0	0	0	0
MIR6071	0	1	0	0	0	0	0	0
MIR6072	0	0	0	0	0	0	0	0
MIR6073	1	0	1	0	1	0	0	0
MIR6074	0	0	0	0	0	0	0	0
MIR6075	2	1	1	1	2	3	3	1
MIR6076	0	0	0	0	1	0	0	0
MIR6077	0	0	0	0	0	0	0	0
MIR6078	0	0	0	0	0	0	0	0
MIR6079	0	1	0	0	0	0	0	0
MIR608	0	0	0	0	0	0	0	0
MIR6080	14	13	4	13	8	24	24	7
MIR6081	1	0	0	0	0	0	0	0
MIR6082	0	1	0	0	0	0	0	0
MIR6083	0	0	0	0	0	0	0	0
MIR6084	52	23	14	24	14	18	17	3
MIR6085	0	0	0	0	0	0	0	0
MIR6086	0	0	0	0	0	0	0	0
MIR6087	0	0	0	1	0	0	0	0
MIR6088	0	0	0	0	0	0	0	0
MIR6089	0	0	0	0	0	0	0	0
MIR609	0	0	0	0	0	0	0	0
MIR6090	0	0	0	1	0	0	0	0
MIR610	0	0	0	0	0	0	0	0
MIR611	257	248	136	207	278	334	280	172
MIR612	27	33	15	15	228	207	197	141
MIR6124	0	0	0	0	0	0	0	0
MIR6125	49	42	15	50	19	35	26	14
MIR6126	70	54	38	62	18	14	17	14
