chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr16	3022237	3022286	TNFRSF12A	0	+	3022237	3022286	0	1	49	0	1.15851043023215	0.106346669745272	ENSG00000006327.14
chr14	70800801	70800850	MAP3K9	0	-	70800801	70800850	0	1	49	0	-1.20397280461404	0.176404897582691	ENSG00000006432.15
chr7	98292346	98292494	BAIAP2L1	0	-	98292346	98292494	0	1	148	0	0.490622914738362	0.464467338411742	ENSG00000006453.14
chr7	98292545	98292643	BAIAP2L1	0	-	98292545	98292643	0	1	98	0	-0.205852054348259	0.637441855462109	ENSG00000006453.14
chr7	98292694	98292792	BAIAP2L1	0	-	98292694	98292792	0	1	98	0	-0.439951284179334	0.333402286126892	ENSG00000006453.14
chr7	98317257	98320106	BAIAP2L1	0	-	98317257	98320106	0	2	100,49	0,2801	0.315081046581641	0.878593058691325	ENSG00000006453.14
chr7	140090832	140090881	KDM7A	0	-	140090832	140090881	0	1	49	0	0.0953101798043249	0.770385047353412	ENSG00000006459.11
chr7	140090931	140090980	KDM7A	0	-	140090931	140090980	0	1	49	0	3.16038494148465e-11	1	ENSG00000006459.11
chr7	140091846	140091895	KDM7A	0	-	140091846	140091895	0	1	49	0	1.33500106673057	0.00456481920869867	ENSG00000006459.11
chr11	68024456	68024505	ALDH3B1	0	+	68024456	68024505	0	1	49	0	-2.35815494414886	0.0312491992511988	ENSG00000006534.16
chr11	68028137	68028236	ALDH3B1	0	+	68028137	68028236	0	1	99	0	0.78015855706888	0.0558416361025177	ENSG00000006534.16
chr11	68028635	68028784	ALDH3B1	0	+	68028635	68028784	0	1	149	0	-0.14805309995914	0.936345587499475	ENSG00000006534.16
chr11	68028934	68028983	ALDH3B1	0	+	68028934	68028983	0	1	49	0	-0.107630664192365	0.756429328739081	ENSG00000006534.16
chr7	30497219	30497505	GGCT	0	-	30497219	30497505	0	2	17,33	0,254	-0.693147180561507	0.0524041921363965	ENSG00000006625.18
chr7	87907356	87907405	DBF4	0	+	87907356	87907405	0	1	49	0	0.0689928714868681	0.884994567553839	ENSG00000006634.8
chr7	87907806	87907855	DBF4	0	+	87907806	87907855	0	1	49	0	-0.693147181245177	0.0696460051824623	ENSG00000006634.8
chr17	14076939	14076988	COX10	0	+	14076939	14076988	0	1	49	0	-0.308301359661477	0.579246543353002	ENSG00000006695.12
chr17	14231141	14231190	COX10	0	+	14231141	14231190	0	1	49	0	-0.265703165733007	0.62423005049795	ENSG00000006695.12
chr17	14231290	14231388	COX10	0	+	14231290	14231388	0	1	98	0	0.671168273809891	0.0492930894437261	ENSG00000006695.12
chr17	14231439	14231488	COX10	0	+	14231439	14231488	0	1	49	0	-0.0870113769896309	0.834663968867769	ENSG00000006695.12
chr7	74602355	74602404	GTF2IRD1	0	+	74602355	74602404	0	1	49	0	0.974559639988597	0.131381532154904	ENSG00000006704.10
chr19	39386029	39386478	PAF1	0	-	39386029	39386478	0	1	449	0	0.434839716788053	0.292317063257399	ENSG00000006712.15
chr19	39386529	39386749	PAF1	0	-	39386529	39386749	0	2	44,56	0,165	0.570544858468524	0.0437404764257351	ENSG00000006712.15
chr19	39388420	39388661	PAF1	0	-	39388420	39388661	0	2	48,102	0,140	0.10379679368158	0.972748924148865	ENSG00000006712.15
chr19	39391055	39391104	PAF1	0	-	39391055	39391104	0	1	49	0	0.58102988243995	0.0640851265767691	ENSG00000006712.15
chr7	38725359	38725408	VPS41	0	-	38725359	38725408	0	1	49	0	-0.901548450136957	0.0941694705041469	ENSG00000006715.16
chr17	12992506	12992604	ELAC2	0	-	12992506	12992604	0	1	98	0	0.182321556040164	0.833962565195333	ENSG00000006744.19
chr17	12992754	12992803	ELAC2	0	-	12992754	12992803	0	1	49	0	-0.15684247149297	0.439487509926426	ENSG00000006744.19
chr17	12992903	12992952	ELAC2	0	-	12992903	12992952	0	1	49	0	0.202711512497003	0.213878211771956	ENSG00000006744.19
chr12	1786133	1786232	ADIPOR2	0	+	1786133	1786232	0	1	99	0	0.470003629245736	0.0216466636060504	ENSG00000006831.10
chr12	1787828	1788076	ADIPOR2	0	+	1787828	1788076	0	1	248	0	0.52452446812168	0.318195546971797	ENSG00000006831.10
chr16	2817327	2817572	PRSS21	0	+	2817327	2817572	0	2	6,143	0,103	1.02450431651439	0.121630187075574	ENSG00000007038.11
chr16	2817621	2817719	PRSS21	0	+	2817621	2817719	0	1	98	0	1.11044674631339	0.00713233761426612	ENSG00000007038.11
chr16	2817867	2817916	PRSS21	0	+	2817867	2817916	0	1	49	0	0.013423020316011	0.942966904318371	ENSG00000007038.11
chr16	2818872	2820955	PRSS21	0	+	2818872	2820955	0	2	98,1	0,2083	0.405465108135525	0.125618512355873	ENSG00000007038.11
chr16	2821004	2821102	PRSS21	0	+	2821004	2821102	0	1	98	0	0.287682072455984	0.555368039974627	ENSG00000007038.11
chr16	2821201	2821415	PRSS21	0	+	2821201	2821415	0	2	49,50	0,165	0.22652764929845	0.258376162920202	ENSG00000007038.11
chr16	2821513	2821562	PRSS21	0	+	2821513	2821562	0	1	49	0	0.257045102989928	0.194241391783635	ENSG00000007038.11
chr19	17936463	17936609	CCDC124	0	+	17936463	17936609	0	1	146	0	0.839439273774761	0.00694037346237909	ENSG00000007080.11
chr19	17942760	17943322	CCDC124	0	+	17942760	17943322	0	2	86,62	0,501	0.800119300112112	0.156808648232377	ENSG00000007080.11
chr19	17943371	17943552	CCDC124	0	+	17943371	17943552	0	2	5,45	0,137	1.01160091167848	0.0133387246492379	ENSG00000007080.11
chr19	17943600	17943649	CCDC124	0	+	17943600	17943649	0	1	49	0	0.567106459657349	0.0355680883605357	ENSG00000007080.11
chr19	17943844	17943893	CCDC124	0	+	17943844	17943893	0	1	49	0	-0.223143551314212	0.645276927797179	ENSG00000007080.11
chr17	2593782	2593881	PAFAH1B1	0	+	2593782	2593881	0	1	99	0	-0.390866308687012	0.439916892935733	ENSG00000007168.13
chr17	28614546	28614595	KIAA0100	0	-	28614546	28614595	0	1	49	0	-0.016260520882958	0.924393634504425	ENSG00000007202.15
chr17	28614845	28614944	KIAA0100	0	-	28614845	28614944	0	1	99	0	-0.171271720607371	0.739445328794523	ENSG00000007202.15
chr17	28615045	28615094	KIAA0100	0	-	28615045	28615094	0	1	49	0	-0.545511181753927	0.0310336786324583	ENSG00000007202.15
chr17	28615195	28615244	KIAA0100	0	-	28615195	28615244	0	1	49	0	-0.110000895214022	0.616793223176627	ENSG00000007202.15
chr17	28616470	28616627	KIAA0100	0	-	28616470	28616627	0	2	40,10	0,148	-0.569094531891192	0.323801075126503	ENSG00000007202.15
chr17	28628286	28628335	KIAA0100	0	-	28628286	28628335	0	1	49	0	0.387765530996741	0.167428289767788	ENSG00000007202.15
chr17	28628386	28628435	KIAA0100	0	-	28628386	28628435	0	1	49	0	-0.653926467963332	0.0895740808332832	ENSG00000007202.15
chr17	28634593	28635191	KIAA0100	0	-	28634593	28635191	0	1	598	0	-1.16315080816464	1.24815155370456e-05	ENSG00000007202.15
chr17	28635291	28635440	KIAA0100	0	-	28635291	28635440	0	1	149	0	-0.693147180611797	0.0010437622904488	ENSG00000007202.15
chr17	28635491	28635540	KIAA0100	0	-	28635491	28635540	0	1	49	0	-0.942801857422507	0.00423132313712249	ENSG00000007202.15
chr19	3778020	3778069	MATK	0	-	3778020	3778069	0	1	49	0	0.40546510810816	0.437924601945066	ENSG00000007264.15
chr1	112619221	112619270	ST7L	0	-	112619221	112619270	0	1	49	0	0.0571584138398098	0.912368936859624	ENSG00000007341.19
chr1	112619370	112619419	ST7L	0	-	112619370	112619419	0	1	49	0	1.19625075874819	0.0158255087830241	ENSG00000007341.19
chr11	31810006	31810055	PAX6	0	-	31810006	31810055	0	1	49	0	-0.480972663080344	0.559566313777206	ENSG00000007372.23
chr16	785666	786061	RPUSD1	0	-	785666	786061	0	1	395	0	0.448024722527991	0.848336243699233	ENSG00000007376.8
chr16	189218	189416	LUC7L	0	-	189218	189416	0	1	198	0	-0.369360104164396	0.786781872075813	ENSG00000007392.16
chr16	190115	190684	LUC7L	0	-	190115	190684	0	3	21,55,23	0,426,547	0.728238500370085	0.020523573687261	ENSG00000007392.16
chr16	193008	199103	LUC7L	0	-	193008	199103	0	2	8,42	0,6054	0.108213584640232	0.652637026166034	ENSG00000007392.16
chr16	206068	208197	LUC7L	0	-	206068	208197	0	2	80,120	0,2010	-1.14117190429745	0.0350661451332585	ENSG00000007392.16
chr16	1349342	1349441	BAIAP3	0	+	1349342	1349441	0	1	99	0	1.08570888383148	0.13474128648167	ENSG00000007516.14
chr16	1349433	1349531	TSR3	0	-	1349433	1349531	0	1	98	0	0.494798287073067	0.518356856827236	ENSG00000007520.4
chr16	583911	584010	PIGQ	0	+	583911	584010	0	1	99	0	-0.823200314095005	0.5514033200252	ENSG00000007541.17
chr16	1614668	1614717	CRAMP1	0	+	1614668	1614717	0	1	49	0	0.192371892647425	0.693957490088632	ENSG00000007545.16
chr16	1614768	1614817	CRAMP1	0	+	1614768	1614817	0	1	49	0	-0.303682413899962	0.434691618608749	ENSG00000007545.16
chr16	1626005	1626054	CRAMP1	0	+	1626005	1626054	0	1	49	0	-0.0674412814767678	0.851670895853982	ENSG00000007545.16
chr16	1652496	1652545	CRAMP1	0	+	1652496	1652545	0	1	49	0	-0.0689928714869515	0.871695458680317	ENSG00000007545.16
chr16	1653147	1655258	CRAMP1	0	+	1653147	1655258	0	2	10,40	0,2072	-0.86499743758329	0.235901036009214	ENSG00000007545.16
chr16	1656185	1656434	CRAMP1	0	+	1656185	1656434	0	1	249	0	-0.77318988823348	0.0626225218419634	ENSG00000007545.16
chr16	1674161	1674210	CRAMP1	0	+	1674161	1674210	0	1	49	0	0.049596941139367	0.78795599806938	ENSG00000007545.16
chr16	1674261	1674310	CRAMP1	0	+	1674261	1674310	0	1	49	0	0.332133834981032	0.216965831145718	ENSG00000007545.16
chr1	6635165	6635214	DNAJC11	0	-	6635165	6635214	0	1	49	0	0.327212910555565	0.33001357281555	ENSG00000007923.16
chr1	6635314	6635363	DNAJC11	0	-	6635314	6635363	0	1	49	0	-0.430782916092651	0.0986215290487751	ENSG00000007923.16
chr1	6635414	6635463	DNAJC11	0	-	6635414	6635463	0	1	49	0	0.088947486019991	0.737728837934695	ENSG00000007923.16
chr1	6635513	6635562	DNAJC11	0	-	6635513	6635562	0	1	49	0	0.861482495359372	0.0134622236854851	ENSG00000007923.16
chr1	6667800	6668163	DNAJC11	0	-	6667800	6668163	0	2	11,39	0,325	1.02165124753234	0.00629838518675296	ENSG00000007923.16
chr6	16129334	16129383	MYLIP	0	+	16129334	16129383	0	1	49	0	-0.308301359654517	0.51027820977909	ENSG00000007944.15
chr1	23509715	23509764	E2F2	0	-	23509715	23509764	0	1	49	0	0.167054084587751	0.518998051277562	ENSG00000007968.7
chr1	23509864	23509913	E2F2	0	-	23509864	23509913	0	1	49	0	0.34687094384206	0.467820787663375	ENSG00000007968.7
chr6	15496194	15496243	JARID2	0	+	15496194	15496243	0	1	49	0	-3.01857530980475e-12	1	ENSG00000008083.14
chr6	15496293	15496842	JARID2	0	+	15496293	15496842	0	1	549	0	-0.622529613344666	0.458273025995232	ENSG00000008083.14
chr6	15497043	15497092	JARID2	0	+	15497043	15497092	0	1	49	0	-0.396415272588247	0.303793079566898	ENSG00000008083.14
chr6	15500978	15501127	JARID2	0	+	15500978	15501127	0	1	149	0	-0.253448900837191	0.701828047949363	ENSG00000008083.14
chr6	15520844	15520943	JARID2	0	+	15520844	15520943	0	1	99	0	0.378066133920048	0.640957689067581	ENSG00000008083.14
chr1	1704995	1707485	CDK11A	0	-	1704995	1707485	0	3	31,91,77	0,647,2414	0.329479201120895	0.624601721303461	ENSG00000008128.23
chr1	1707586	1708215	CDK11A	0	-	1707586	1708215	0	2	14,36	0,594	0.0854612294152282	0.785284457281713	ENSG00000008128.23
chr1	1708813	1719218	CDK11A	0	-	1708813	1719218	0	6	140,96,162,164,133,53	0,225,666,3451,7533,10353	0.908568685117944	0.0134479171229119	ENSG00000008128.23
chr1	1719419	1721757	CDK11A	0	-	1719419	1721757	0	2	37,162	0,2177	0.900786545342006	0.117171135869471	ENSG00000008128.23
chr1	1722793	1723809	CDK11A	0	-	1722793	1723809	0	2	40,10	0,1007	-0.0166670524852118	0.954110967818478	ENSG00000008128.23
chr1	1751381	1751579	NADK	0	-	1751381	1751579	0	1	198	0	-0.516216472400867	0.671590991037427	ENSG00000008130.15
chr1	1757092	1757141	NADK	0	-	1757092	1757141	0	1	49	0	0.4093790074293	0.0127387009350048	ENSG00000008130.15
chr7	6164854	6164952	CYTH3	0	-	6164854	6164952	0	1	98	0	0.416893803916662	0.73431441396139	ENSG00000008256.16
chr17	63432454	63432503	CYB561	0	-	63432454	63432503	0	1	49	0	-1.02961941722648	0.0174684988097222	ENSG00000008283.16
chr17	63433953	63434002	CYB561	0	-	63433953	63434002	0	1	49	0	0.429332589372584	0.163981259961031	ENSG00000008283.16
chr17	63434053	63434102	CYB561	0	-	63434053	63434102	0	1	49	0	-0.712949807856143	0.223082155469738	ENSG00000008283.16
chr17	51001824	51006209	SPAG9	0	-	51001824	51006209	0	3	22,52,125	0,3388,4261	-0.786365309391861	0.039076862164807	ENSG00000008294.21
chr17	51056471	51079621	SPAG9	0	-	51056471	51079621	0	2	12,38	0,23113	-0.820980552141376	0.0322070117134143	ENSG00000008294.21
chr17	51120370	51120419	SPAG9	0	-	51120370	51120419	0	1	49	0	-0.0454623740676779	0.870916142497837	ENSG00000008294.21
chr3	48639754	48639803	CELSR3	0	-	48639754	48639803	0	1	49	0	-0.325422400447121	0.371362936451257	ENSG00000008300.17
chr3	48639854	48639953	CELSR3	0	-	48639854	48639953	0	1	99	0	0.323227008360754	0.519058142456718	ENSG00000008300.17
chr3	48640004	48640303	CELSR3	0	-	48640004	48640303	0	1	299	0	0.989412995528085	0.00636247066896062	ENSG00000008300.17
chr3	48658987	48659036	CELSR3	0	-	48658987	48659036	0	1	49	0	0.08701137698957	0.860271485401243	ENSG00000008300.17
chr3	48659137	48659186	CELSR3	0	-	48659137	48659186	0	1	49	0	0.925769474880099	0.213201736685643	ENSG00000008300.17
chr3	48659287	48659536	CELSR3	0	-	48659287	48659536	0	1	249	0	0.551032044231953	0.108836696142482	ENSG00000008300.17
chr3	48659687	48659986	CELSR3	0	-	48659687	48659986	0	1	299	0	1.65140210763042	0.000737537573410173	ENSG00000008300.17
chr3	48660137	48660336	CELSR3	0	-	48660137	48660336	0	1	199	0	0.637266722145081	0.221145737129308	ENSG00000008300.17
chr3	48660387	48660436	CELSR3	0	-	48660387	48660436	0	1	49	0	0.614366302706831	0.116566296868766	ENSG00000008300.17
chr3	48660737	48660986	CELSR3	0	-	48660737	48660986	0	1	249	0	0.544727175241184	0.0217268564290699	ENSG00000008300.17
chr3	48661087	48661136	CELSR3	0	-	48661087	48661136	0	1	49	0	0.22314355131421	0.55588572772352	ENSG00000008300.17
chr3	48661687	48661736	CELSR3	0	-	48661687	48661736	0	1	49	0	0.459532329378387	0.34697581773682	ENSG00000008300.17
chr3	48661887	48662086	CELSR3	0	-	48661887	48662086	0	1	199	0	-0.712195375693871	0.842277434669326	ENSG00000008300.17
chr3	48662137	48662236	CELSR3	0	-	48662137	48662236	0	1	99	0	0.988611393555052	0.0982338588084255	ENSG00000008300.17
chr3	48662287	48662386	CELSR3	0	-	48662287	48662386	0	1	99	0	0.767255152486721	0.00249558875764584	ENSG00000008300.17
chr3	48662687	48662836	CELSR3	0	-	48662687	48662836	0	1	149	0	0.301105092766745	0.772286084716796	ENSG00000008300.17
chr19	4345981	4352945	MPND	0	+	4345981	4352945	0	2	1,49	0,6916	0.482851771723487	0.485410129841851	ENSG00000008382.15
chr19	13025308	13025407	NFIX	0	+	13025308	13025407	0	1	99	0	0.492476485097778	0.660144579276176	ENSG00000008441.16
chr19	13025457	13025506	NFIX	0	+	13025457	13025506	0	1	49	0	0.300104592450338	0.460931518073611	ENSG00000008441.16
chr19	13094827	13095025	NFIX	0	+	13094827	13095025	0	1	198	0	0.606135803477822	0.287105897451129	ENSG00000008441.16
chr8	133459274	133459373	ST3GAL1	0	-	133459274	133459373	0	1	99	0	-1.03609193241841	0.196212831982769	ENSG00000008513.16
chr8	133476448	133476497	ST3GAL1	0	-	133476448	133476497	0	1	49	0	1.60943791208533	0.0149494380935009	ENSG00000008513.16
chr16	3058879	3058928	MMP25	0	+	3058879	3058928	0	1	49	0	-1.38629436111989	0.141087477371161	ENSG00000008516.17
chr16	3067390	3067439	IL32	0	+	3067390	3067439	0	1	49	0	0.610259520754126	0.0144261574941027	ENSG00000008517.17
chr16	3067587	3067636	IL32	0	+	3067587	3067636	0	1	49	0	0.105360514805517	0.722976505816445	ENSG00000008517.17
chr16	3068229	3068278	IL32	0	+	3068229	3068278	0	1	49	0	-0.590868331439527	0.455300258955633	ENSG00000008517.17
chr16	3069096	3069145	IL32	0	+	3069096	3069145	0	1	49	0	-0.00921665510492651	0.976402047768981	ENSG00000008517.17
chr16	3081699	3081797	IL32	0	+	3081699	3081797	0	1	98	0	-0.295464212989315	0.703922680607757	ENSG00000008517.17
chr16	2088958	2089007	PKD1	0	-	2088958	2089007	0	1	49	0	1.38629436111989	0.002291037607831	ENSG00000008710.20
chr16	2089657	2089706	PKD1	0	-	2089657	2089706	0	1	49	0	0.441832752278116	0.0625782362345097	ENSG00000008710.20
chr16	2089757	2089806	PKD1	0	-	2089757	2089806	0	1	49	0	-0.435318071371105	0.193186580735949	ENSG00000008710.20
chr16	2103401	2103500	PKD1	0	-	2103401	2103500	0	1	99	0	0.430782916092454	0.110002978990295	ENSG00000008710.20
chr16	2106923	2106972	PKD1	0	-	2106923	2106972	0	1	49	0	0.342286206170857	0.307769321503805	ENSG00000008710.20
chr16	2107923	2108022	PKD1	0	-	2107923	2108022	0	1	99	0	-0.133531392624523	0.818707199785717	ENSG00000008710.20
chr16	2108291	2109140	PKD1	0	-	2108291	2109140	0	1	849	0	0.362905493690241	0.471050171198426	ENSG00000008710.20
chr16	2109191	2109390	PKD1	0	-	2109191	2109390	0	1	199	0	0.437213806422746	0.048948656731843	ENSG00000008710.20
chr16	2109640	2109689	PKD1	0	-	2109640	2109689	0	1	49	0	0.209091798471055	0.547041045139907	ENSG00000008710.20
chr16	2109840	2110339	PKD1	0	-	2109840	2110339	0	1	499	0	0.663646516081532	0.0518989337883607	ENSG00000008710.20
chr16	2110390	2111788	PKD1	0	-	2110390	2111788	0	1	1398	0	0.759105148351074	0.022619339423453	ENSG00000008710.20
chr16	2112356	2112405	PKD1	0	-	2112356	2112405	0	1	49	0	0.43213335519035	0.062261488880549	ENSG00000008710.20
chr16	2112820	2112869	PKD1	0	-	2112820	2112869	0	1	49	0	3.7037981498994e-12	0.999999534032333	ENSG00000008710.20
chr16	2114634	2114683	PKD1	0	-	2114634	2114683	0	1	49	0	0.0594234204708006	0.851003837425247	ENSG00000008710.20
chr16	2116949	2116998	PKD1	0	-	2116949	2116998	0	1	49	0	-0.392042087776044	0.407681383469333	ENSG00000008710.20
chr17	40053555	40053604	MED24	0	-	40053555	40053604	0	1	49	0	0.645519131426579	0.0608402009044847	ENSG00000008838.20
chr8	23006741	23006790	RHOBTB2	0	+	23006741	23006790	0	1	49	0	1.54044503954639	0.0351606152731294	ENSG00000008853.17
chr8	23006890	23006939	RHOBTB2	0	+	23006890	23006939	0	1	49	0	1.26025364020444	0.0508665029163852	ENSG00000008853.17
chr8	23006989	23007088	RHOBTB2	0	+	23006989	23007088	0	1	99	0	0.791587253373197	0.00755728468505965	ENSG00000008853.17
chr8	23007238	23007337	RHOBTB2	0	+	23007238	23007337	0	1	99	0	0.065305098193797	0.95443272967881	ENSG00000008853.17
chr8	23007387	23007585	RHOBTB2	0	+	23007387	23007585	0	1	198	0	0.860201265223059	0.0220113628040811	ENSG00000008853.17
chr8	23007636	23007685	RHOBTB2	0	+	23007636	23007685	0	1	49	0	1.25276296818857	0.0911011403661634	ENSG00000008853.17
chr8	23007877	23007926	RHOBTB2	0	+	23007877	23007926	0	1	49	0	0.984498981889454	0.0201343420938428	ENSG00000008853.17
chr8	23007976	23008025	RHOBTB2	0	+	23007976	23008025	0	1	49	0	1.16074406923572	0.0247365374830887	ENSG00000008853.17
chr8	23017565	23017714	RHOBTB2	0	+	23017565	23017714	0	1	149	0	-1.19770319131234	0.0175353292852339	ENSG00000008853.17
chr8	23018212	23018658	RHOBTB2	0	+	23018212	23018658	0	1	446	0	0.53492317531137	0.286999505157529	ENSG00000008853.17
chr8	23018709	23018758	RHOBTB2	0	+	23018709	23018758	0	1	49	0	0.0434851119397345	0.841729218482375	ENSG00000008853.17
chr8	23019504	23019553	RHOBTB2	0	+	23019504	23019553	0	1	49	0	-0.847297860555425	0.251837442609313	ENSG00000008853.17
chr8	23019653	23019702	RHOBTB2	0	+	23019653	23019702	0	1	49	0	-0.144581228811108	0.759421760939112	ENSG00000008853.17
chr8	23019951	23020100	RHOBTB2	0	+	23019951	23020100	0	1	149	0	0.651761964379559	0.165020136499611	ENSG00000008853.17
chr3	169992740	169993088	SEC62	0	+	169992740	169993088	0	1	348	0	-0.410580208777651	0.798543350862872	ENSG00000008952.17
chr1	114720713	114723977	CSDE1	0	-	114720713	114723977	0	2	5,95	0,3170	-0.377762506065548	0.126857496386792	ENSG00000009307.16
chr1	114736839	114737503	CSDE1	0	-	114736839	114737503	0	2	17,33	0,632	-0.97474280765098	0.0204744912966588	ENSG00000009307.16
chr6	111367642	111367691	REV3L	0	-	111367642	111367691	0	1	49	0	-0.515164025372032	0.534531933577034	ENSG00000009413.16
chr6	111367742	111367791	REV3L	0	-	111367742	111367791	0	1	49	0	-0.287682072456	0.718214764059739	ENSG00000009413.16
chr6	111367892	111367941	REV3L	0	-	111367892	111367941	0	1	49	0	-0.231111720936185	0.462953596853425	ENSG00000009413.16
chr6	111367992	111372608	REV3L	0	-	111367992	111372608	0	2	37,13	0,4604	0.209720530941139	0.754361002456511	ENSG00000009413.16
chr6	111372858	111372907	REV3L	0	-	111372858	111372907	0	1	49	0	-1.1314021114911	0.0246097926843842	ENSG00000009413.16
chr6	111373556	111373655	REV3L	0	-	111373556	111373655	0	1	99	0	-0.578736829382205	0.420060441225464	ENSG00000009413.16
chr6	111375203	111375252	REV3L	0	-	111375203	111375252	0	1	49	0	-0.349673748479748	0.357628672741998	ENSG00000009413.16
chrX	124380702	124380950	TENM1	0	-	124380702	124380950	0	1	248	0	-0.649662068620207	0.00601953791857439	ENSG00000009694.13
chrX	124381001	124381100	TENM1	0	-	124381001	124381100	0	1	99	0	-0.456758402495715	0.0942850798501924	ENSG00000009694.13
chrX	124381251	124382675	TENM1	0	-	124381251	124382675	0	2	44,6	0,1419	0.293347809987391	0.543911265395523	ENSG00000009694.13
chrX	124963618	124963667	TENM1	0	-	124963618	124963667	0	1	49	0	0.36545977276536	0.648551941570641	ENSG00000009694.13
chr14	77277097	77277146	POMT2	0	-	77277097	77277146	0	1	49	0	-0.262364264467523	0.588198803682753	ENSG00000009830.11
chr14	77277296	77277395	POMT2	0	-	77277296	77277395	0	1	99	0	-0.200670695462152	0.874425826336724	ENSG00000009830.11
