chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value	ensembl
chr7	152176301	152176350	AL031282.2	0	-	152176301	152176350	0	1	49	0	-1.84176988980854	0.00238221575045194	ENSG00000055609.18
chr7	152180904	152180953	AL031282.2	0	-	152180904	152180953	0	1	49	0	4.59005654817804	0.000959269184349187	ENSG00000055609.18
chr7	152248143	152248192	AL031282.2	0	-	152248143	152248192	0	1	49	0	-1.0038766564234	0.00138948620551449	ENSG00000055609.18
chr2	20250087	20250136	AL031282.1	0	-	20250087	20250136	0	1	49	0	1.80234157855859	6.38353807270731e-05	ENSG00000055917.15
chr6	106186008	106186057	SLC35E2A	0	-	106186008	106186057	0	1	49	0	0.728993312339541	0.000571926527689004	ENSG00000057663.16
chr3	128070037	128070086	NADK	0	+	128070037	128070086	0	1	49	0	-2.68395264952315	0.00400819510141803	ENSG00000058262.10
chr3	128070836	128070885	NADK	0	+	128070836	128070885	0	1	49	0	1.89256416835002	0.000284460647497986	ENSG00000058262.10
chr1	203683130	203683179	GNB1	0	+	203683130	203683179	0	1	49	0	-1.57802171620072	0.00033574279748716	ENSG00000058668.14
chr1	203797302	203797351	AL109917.1	0	+	203797302	203797351	0	1	49	0	1.64198516392336	0.00456447964318019	ENSG00000058673.16
chr1	203797502	203797551	AL109917.1	0	+	203797502	203797551	0	1	49	0	5.24174701505964	0.000287875907774126	ENSG00000058673.16
chr1	203798902	203798951	AL109917.1	0	+	203798902	203798951	0	1	49	0	-0.840471895316804	0.00190690267249494	ENSG00000058673.16
chr1	203799002	203799051	AL109917.1	0	+	203799002	203799051	0	1	49	0	-1.2672350011039	0.000334260019855037	ENSG00000058673.16
chr5	97167786	97167835	CALML6	0	-	97167786	97167835	0	1	49	0	-3.91202300541878	0.000693557997115013	ENSG00000058729.11
chr1	53767664	53767713	TMEM52	0	-	53767664	53767713	0	1	49	0	1.65384267037476	0.000938688869437598	ENSG00000058804.12
chr3	186147985	186148034	CFAP74	0	-	186147985	186148034	0	1	49	0	0.541735362653874	0.0015470233094288	ENSG00000058866.15
chr16	1364504	1364553	AL391845.2	0	-	1364504	1364553	0	1	49	0	5.0998664278242	0.00124504142765769	ENSG00000059145.19
chr16	1364954	1365003	AL391845.2	0	-	1364954	1365003	0	1	49	0	4.35670882668959	0.00462721094363183	ENSG00000059145.19
chr12	96280151	96280200	GABRD	0	-	96280151	96280200	0	1	49	0	0.564668855786814	0.00297011229634103	ENSG00000059758.8
chr18	79715174	79715223	AL391845.1	0	+	79715174	79715223	0	1	49	0	-0.71872005805206	0.00348813318197106	ENSG00000060069.17
chr18	79736293	79736342	AL391845.1	0	+	79736293	79736342	0	1	49	0	-2.57587842799367	5.07895723294017e-05	ENSG00000060069.17
chr18	79754061	79754110	AL391845.1	0	+	79754061	79754110	0	1	49	0	1.42787078796563	0.000372528465373279	ENSG00000060069.17
chr12	753428	753477	PRKCZ	0	+	753428	753477	0	1	49	0	5.41610040220441	0.000701542472856032	ENSG00000060237.17
chr12	754127	754176	PRKCZ	0	+	754127	754176	0	1	49	0	1.74919985480928	0.00121817153088588	ENSG00000060237.17
chr19	3162914	3162963	AL590822.2	0	+	3162914	3162963	0	1	49	0	0.684210570593539	0.00266009433034442	ENSG00000060558.4
chr19	3163159	3163208	AL590822.2	0	+	3163159	3163208	0	1	49	0	-1.22644566017797	0.00137732346095465	ENSG00000060558.4
chr11	32955988	32956037	PRKCZ-AS1	0	+	32955988	32956037	0	1	49	0	4.86753445045558	0.00057636563749286	ENSG00000060749.15
chr12	24817999	24818048	FAAP20	0	-	24817999	24818048	0	1	49	0	2.20133135928815	0.000288162590133312	ENSG00000060982.15
chr3	195888529	195888578	AL590822.1	0	-	195888529	195888578	0	1	49	0	5.38449506278909	0.000743182022763134	ENSG00000061938.19
chr5	57231159	57231208	SKI	0	+	57231159	57231208	0	1	49	0	-1.25489289475319	0.00164578261445747	ENSG00000062194.16
chr5	57262838	57262887	SKI	0	+	57262838	57262887	0	1	49	0	-3.80666248976095	0.00311826007000293	ENSG00000062194.16
chr5	57263137	57263186	SKI	0	+	57263137	57263186	0	1	49	0	5.41164605185504	0.000707274274137415	ENSG00000062194.16
chr10	86500401	86500450	AL590822.3	0	-	86500401	86500450	0	1	49	0	-0.777534572837491	0.00388114945532347	ENSG00000062650.19
chr19	47701737	47701786	MORN1	0	+	47701737	47701786	0	1	49	0	3.66356164612028	0.0001241106561094	ENSG00000063169.10
chr19	55654691	55654740	AL589739.1	0	+	55654691	55654740	0	1	49	0	-0.574018478186844	0.00299435581219443	ENSG00000063244.12
chr19	55674071	55674120	AL589739.1	0	+	55674071	55674120	0	1	49	0	1.2113142111843	0.000712845137988749	ENSG00000063244.12
chr5	434417	434466	AL513477.1	0	+	434417	434466	0	1	49	0	-1.11361036424555	0.000808077167933296	ENSG00000063438.17
chrX	153347007	153347056	AL513477.2	0	+	153347007	153347056	0	1	49	0	-0.895929809225239	0.0014601491371975	ENSG00000063587.15
chr4	2513816	2513865	RER1	0	+	2513816	2513865	0	1	49	0	1.04204193718163	0.000107382303468739	ENSG00000063978.16
chr2	201281873	201284822	PEX10	0	+	201281873	201284822	0	2	43,7	0,2943	1.12646924315078	0.000321704827684011	ENSG00000064012.22
chr2	201285272	201286462	PEX10	0	+	201285272	201286462	0	2	46,4	0,1187	0.753771802376375	0.000622478569343388	ENSG00000064012.22
chr12	26974108	26974157	PLCH2	0	-	26974108	26974157	0	1	49	0	-5.40492710144527	3.64032818852555e-05	ENSG00000064115.11
chr7	139716911	139716960	AL139246.1	0	-	139716911	139716960	0	1	49	0	-2.84296951701288	0.00436994452473094	ENSG00000064393.16
chr19	19119915	19119964	AL139246.4	0	-	19119915	19119964	0	1	49	0	4.56954300834494	0.000995885814339737	ENSG00000064545.15
chr19	18992333	18992382	PANK4	0	-	18992333	18992382	0	1	49	0	-3.79548918917219	0.00020281594825855	ENSG00000064607.17
chr19	19024765	19024864	PANK4	0	-	19024765	19024864	0	1	99	0	-1.8903402979005	2.22343365831121e-06	ENSG00000064607.17
chr5	128084513	128084562	HES5	0	+	128084513	128084562	0	1	49	0	-6.21860011968236	2.22261593901818e-05	ENSG00000064651.14
chr1	111766256	111766305	AL139246.5	0	+	111766256	111766305	0	1	49	0	-0.5067356385139	0.00197497739203045	ENSG00000064703.12
chr19	2101287	2101336	TNFRSF14-AS1	0	-	2101287	2101336	0	1	49	0	2.98091718776977	0.000458709127687307	ENSG00000065000.19
chr13	98022254	98022303	TNFRSF14	0	+	98022254	98022303	0	1	49	0	1.0123519443837	0.00129462445408513	ENSG00000065150.21
chr1	88741181	88741230	AL139246.2	0	+	88741181	88741230	0	1	49	0	1.95104494852705	0.00083694099173659	ENSG00000065243.20
chr10	13209617	13209666	AL139246.3	0	+	13209617	13209666	0	1	49	0	5.07517381523383	0.00130167486631172	ENSG00000065328.16
chr1	15932755	15932804	PRXL2B	0	+	15932755	15932804	0	1	49	0	3.50028828141166	0.00394768141803214	ENSG00000065526.12
chr1	15934004	15934053	PRXL2B	0	+	15934004	15934053	0	1	49	0	2.40016542133374	1.26456493917404e-05	ENSG00000065526.12
chr1	15934454	15934503	PRXL2B	0	+	15934454	15934503	0	1	49	0	2.03602904874448	0.000205946359980169	ENSG00000065526.12
chr1	15939708	15939757	PRXL2B	0	+	15939708	15939757	0	1	49	0	-0.823639980736611	0.000227595121210067	ENSG00000065526.12
chr1	212364524	212364573	MMEL1	0	-	212364524	212364573	0	1	49	0	4.68213122712422	0.002622205667274	ENSG00000065600.12
chr10	104002960	104003009	MMEL1-AS1	0	+	104002960	104003009	0	1	49	0	2.49595648597457	4.64705225283745e-05	ENSG00000065613.15
chr6	83964084	83964133	TTC34	0	+	83964084	83964133	0	1	49	0	-3.99513791213866	0.00442478902849108	ENSG00000065615.14
chr10	14521096	14521145	AC242022.2	0	-	14521096	14521145	0	1	49	0	-1.01838059866386	0.000816951338157845	ENSG00000065809.13
chr4	38027814	38027863	AC242022.1	0	+	38027814	38027863	0	1	49	0	-2.78762659972463	0.000912812176136702	ENSG00000065882.16
chr7	39950321	39950370	AL592464.2	0	+	39950321	39950370	0	1	49	0	1.05098423967885	0.000327612342044148	ENSG00000065883.16
chr7	39950770	39950819	AL592464.2	0	+	39950770	39950819	0	1	49	0	3.88156379778242	2.13358106448958e-06	ENSG00000065883.16
chr7	40094538	40094587	AL592464.2	0	+	40094538	40094587	0	1	49	0	-1.73929589969231	4.16803643048525e-05	ENSG00000065883.16
chr12	8039900	8039949	AL592464.3	0	+	8039900	8039949	0	1	49	0	4.56434819094809	0.0024603389293838	ENSG00000065970.9
chr19	7963546	7963595	AL592464.1	0	-	7963546	7963595	0	1	49	0	1.03977178864497	0.000199868239721846	ENSG00000066044.15
chr12	50741530	50744626	AL589702.1	0	+	50741530	50744626	0	2	10,40	0,3057	3.19867311755006	0.00054278439598332	ENSG00000066084.13
chr1	43704622	43704671	ACTRT2	0	+	43704622	43704671	0	1	49	0	-2.31825120973516	0.000120490258069816	ENSG00000066135.13
chr1	160554066	160554115	PRDM16-DT	0	-	160554066	160554115	0	1	49	0	5.29831736654804	0.000869406061638101	ENSG00000066294.15
chr11	47355059	47355108	PRDM16	0	-	47355059	47355108	0	1	49	0	0.867232075288019	0.00109257184386224	ENSG00000066336.12
chr16	20735282	20735331	MIR4251	0	-	20735282	20735331	0	1	49	0	0.702466912485485	0.00062022503748882	ENSG00000066654.14
chr16	20736721	20736770	MIR4251	0	-	20736721	20736770	0	1	49	0	-0.717416751474402	0.000362739544562341	ENSG00000066654.14
chr14	96285675	96285724	AL008733.1	0	-	96285675	96285724	0	1	49	0	5.23644196282058	4.3957076234502e-07	ENSG00000066739.12
chr14	96285824	96285873	AL008733.1	0	-	96285824	96285873	0	1	49	0	-4.31748811337528	0.000249633151203743	ENSG00000066739.12
chr8	67299215	67299264	AL512383.1	0	-	67299215	67299264	0	1	49	0	4.9272536851572	0.000516189444709547	ENSG00000066777.9
chr15	71897963	71898012	AL590438.1	0	-	71897963	71898012	0	1	49	0	-2.43569266700948	0.00150108566014662	ENSG00000066933.16
chr10	1041299	1041348	AL354743.2	0	-	1041299	1041348	0	1	49	0	5.42934562895443	0.000684775910149816	ENSG00000067064.11
chr1	93877214	93877263	AL354743.1	0	-	93877214	93877263	0	1	49	0	2.01422939307771	0.00260036972588962	ENSG00000067334.14
chr15	43428153	43432227	ARHGEF16	0	-	43428153	43432227	0	2	16,34	0,4041	2.49748543199486	1.54361372525225e-05	ENSG00000067369.14
chr18	21049861	21070561	AL512413.1	0	-	21049861	21070561	0	2	20,30	0,20671	-0.709173164575779	0.000309172188967421	ENSG00000067900.8
chr18	21111415	21111464	AL512413.1	0	-	21111415	21111464	0	1	49	0	2.62355314245707	0.00412576152165811	ENSG00000067900.8
chr17	60042757	60042806	MEGF6	0	-	60042757	60042806	0	1	49	0	2.01490302054227	0.00441796886665669	ENSG00000068097.15
chr17	60043956	60044005	MEGF6	0	-	60043956	60044005	0	1	49	0	-0.784118958765669	0.00406445233484065	ENSG00000068097.15
chr2	86021713	86021762	MIR551A	0	-	86021713	86021762	0	1	49	0	0.793912627826825	0.00032714524065558	ENSG00000068654.16
chr2	86021912	86021961	MIR551A	0	-	86021912	86021961	0	1	49	0	3.52636052445513	7.07593961057906e-06	ENSG00000068654.16
chr2	86027100	86027149	MIR551A	0	-	86027100	86027149	0	1	49	0	0.823273992630892	0.000665419928766786	ENSG00000068654.16
chr5	135028432	135028581	AL513320.1	0	-	135028432	135028581	0	1	149	0	-1.51343097253589	1.26604536138323e-07	ENSG00000069011.16
chr5	135029031	135029080	AL513320.1	0	-	135029031	135029080	0	1	49	0	1.36183088894152	0.00107878301537079	ENSG00000069011.16
chr1	205717721	205717770	TPRG1L	0	-	205717721	205717770	0	1	49	0	4.44265125649032	0.00125469024387481	ENSG00000069275.13
chr1	6098497	6098596	WRAP73	0	+	6098497	6098596	0	1	99	0	1.48674594042192	2.84756095151721e-05	ENSG00000069424.15
chr15	52046670	52046719	TP73	0	+	52046670	52046719	0	1	49	0	-0.653779397768925	0.00386085142683767	ENSG00000069956.12
chr12	12121409	12124602	AL136528.1	0	-	12121409	12124602	0	2	12,38	0,3156	-4.18965474201706	0.00256379193660472	ENSG00000070018.9
chr11	606540	606589	AL136528.2	0	+	606540	606589	0	1	49	0	2.0867675817841	9.1655892390019e-05	ENSG00000070047.13
chr11	607261	607310	AL136528.2	0	+	607261	607310	0	1	49	0	-0.793676768948105	0.00278100049965979	ENSG00000070047.13
chr11	607810	607859	AL136528.2	0	+	607810	607859	0	1	49	0	-1.68447309837701	0.000154594698018595	ENSG00000070047.13
chr11	609306	609405	AL136528.2	0	+	609306	609405	0	1	99	0	-1.74013510382276	4.91419156067564e-06	ENSG00000070047.13
chr14	56647609	56647658	TP73-AS1	0	+	56647609	56647658	0	1	49	0	5.05624580534831	0.00134673384224548	ENSG00000070269.14
chr14	56648157	56648206	TP73-AS1	0	+	56648157	56648206	0	1	49	0	4.47163879336357	0.00119031050118823	ENSG00000070269.14
chr14	56649204	56649253	TP73-AS1	0	+	56649204	56649253	0	1	49	0	-5.6801726090077	0.000226150957223448	ENSG00000070269.14
chr17	2300170	2300219	AL136528.3	0	-	2300170	2300219	0	1	49	0	1.11742162062544	0.00369483082835664	ENSG00000070366.14
chr22	19179871	19179920	CCDC27	0	-	19179871	19179920	0	1	49	0	4.4188406077966	0.00415551880840881	ENSG00000070371.16
chr19	681901	681950	SMIM1	0	+	681901	681950	0	1	49	0	-1.42089989029737	0.000150990957860531	ENSG00000070404.10
chr22	19038464	19038513	LRRC47	0	-	19038464	19038513	0	1	49	0	4.68675017298051	0.000803703174849235	ENSG00000070413.20
chr22	19038812	19038861	LRRC47	0	-	19038812	19038861	0	1	49	0	0.536536474891826	0.00334428105584072	ENSG00000070413.20
chr22	19041144	19041193	LRRC47	0	-	19041144	19041193	0	1	49	0	3.91202300526712	1.67549390861499e-06	ENSG00000070413.20
chr9	35737114	35737163	RN7SL574P	0	-	35737114	35737163	0	1	49	0	1.6732231378675	0.000259933613463104	ENSG00000070610.14
chr5	150555424	150555473	AL365330.1	0	+	150555424	150555473	0	1	49	0	-3.95672318188804	0.00173040059854135	ENSG00000070614.15
chr8	42169336	42169385	CEP104	0	+	42169336	42169385	0	1	49	0	0.558513454551707	0.00205311255405505	ENSG00000070718.12
chr16	58160302	58160351	DFFB	0	-	58160302	58160351	0	1	49	0	4.71849887129509	0.00245918205619633	ENSG00000070770.9
chr1	22086810	22086859	C1orf174	0	+	22086810	22086859	0	1	49	0	5.41610040220441	0.000701542472856143	ENSG00000070831.17
chr12	89590997	89591096	LINC01134	0	-	89590997	89591096	0	1	99	0	5.23644196282995	5.16758270801779e-05	ENSG00000070961.15
chr2	105881954	105892985	LINC01346	0	+	105881954	105892985	0	2	96,4	0,11028	1.54961941722318	3.2025190344089e-05	ENSG00000071051.14
chr2	98726329	98726378	LINC01345	0	-	98726329	98726378	0	1	49	0	1.74523945358275	0.000709813027758632	ENSG00000071073.13
chr19	1576879	1576928	LINC02780	0	-	1576879	1576928	0	1	49	0	-0.688032079893176	0.00152223776484217	ENSG00000071655.18
chr19	1577625	1577674	LINC02780	0	-	1577625	1577674	0	1	49	0	0.512588303494879	0.00366385755465581	ENSG00000071655.18
chrX	154445669	154445812	AL805961.1	0	+	154445669	154445812	0	2	49,1	0,143	4.98360662170835	0.00153428950509271	ENSG00000071859.15
chr8	144393279	144393328	EEF1DP6	0	-	144393279	144393328	0	1	49	0	5.4380793089232	0.00067395049672192	ENSG00000071894.17
chr6	170582752	170582801	LINC01777	0	-	170582752	170582801	0	1	49	0	-1.73655991987344	5.54203337280734e-05	ENSG00000071994.11
chr14	67677200	67677299	AL355602.1	0	-	67677200	67677299	0	1	99	0	3.52636052658074	6.92734181536942e-07	ENSG00000072042.13
chr14	67678199	67678248	AL355602.1	0	-	67678199	67678248	0	1	49	0	1.11342737445325	0.00381034284234039	ENSG00000072042.13
chr14	67323763	67323812	Z98747.1	0	+	67323763	67323812	0	1	49	0	-4.04305126767352	0.000524231124209518	ENSG00000072415.9
chr10	60888345	60888394	LINC01646	0	-	60888345	60888394	0	1	49	0	1.77557990036988	0.00439076391364013	ENSG00000072422.17
chrX	53374449	53374498	AJAP1	0	-	53374449	53374498	0	1	49	0	-0.684668561704394	0.00443013892825916	ENSG00000072501.18
chrX	53412930	53412979	AJAP1	0	-	53412930	53412979	0	1	49	0	0.819027426448948	0.001026362357327	ENSG00000072501.18
chr5	163471189	163471238	Z98886.1	0	+	163471189	163471238	0	1	49	0	1.17673006793206	0.00101528584692845	ENSG00000072571.20
chr16	68122389	68122438	BX005132.1	0	+	68122389	68122438	0	1	49	0	-1.92498888388486	0.00126028198965744	ENSG00000072736.19
chr3	3148314	3148363	LINC02781	0	+	3148314	3148363	0	1	49	0	3.03495298699288	0.00249746589851629	ENSG00000072756.17
chr16	15724656	15724705	LINC02782	0	+	15724656	15724705	0	1	49	0	5.66988092298052	1.03881364749148e-05	ENSG00000072864.15
chr16	15725105	15725154	LINC02782	0	+	15725105	15725154	0	1	49	0	-4.93087032562739	0.00161008022057896	ENSG00000072864.15
chr19	16236277	16236326	AL139823.1	0	+	16236277	16236326	0	1	49	0	-2.40514168131914	0.000175066770396026	ENSG00000072958.8
chr19	16236527	16236576	AL139823.1	0	+	16236527	16236576	0	1	49	0	-1.8046076117059	0.000236177975431406	ENSG00000072958.8
chr19	44662014	44662063	Z98259.3	0	+	44662014	44662063	0	1	49	0	0.908568685780246	0.00102273987164914	ENSG00000073008.15
chr12	124777855	124777904	Z98259.2	0	-	124777855	124777904	0	1	49	0	0.689559732766289	0.00231707022735872	ENSG00000073060.16
chr22	50217272	50217321	Z98259.1	0	+	50217272	50217321	0	1	49	0	3.81771232579588	3.4697606876577e-07	ENSG00000073169.14
chr4	112343277	112343326	Z97988.2	0	+	112343277	112343326	0	1	49	0	1.0536906012766	0.000729726017341781	ENSG00000073331.18
chr4	112414614	112414663	Z97988.2	0	+	112414614	112414663	0	1	49	0	5.37527840768417	5.26605778494727e-06	ENSG00000073331.18
chr17	40628906	40628955	AL365255.1	0	-	40628906	40628955	0	1	49	0	1.15851043024919	0.002667038361163	ENSG00000073584.20
chr12	284300	284349	Z97988.1	0	-	284300	284349	0	1	49	0	4.56434819146784	0.00322498939716187	ENSG00000073614.13
chr12	284599	284648	Z97988.1	0	-	284599	284648	0	1	49	0	0.585901650211686	0.00146878039936638	ENSG00000073614.13
chr12	311132	311181	Z97988.1	0	-	311132	311181	0	1	49	0	-4.09434456206107	0.00422084003758838	ENSG00000073614.13
chr2	169081642	169081691	MIR4689	0	+	169081642	169081691	0	1	49	0	-4.94164242259994	0.00162151629562768	ENSG00000073737.16
chr13	32295236	32295285	NPHP4	0	+	32295236	32295285	0	1	49	0	2.1972245772441	0.00289532414725768	ENSG00000073910.22
chr13	32295435	32295484	NPHP4	0	+	32295435	32295484	0	1	49	0	3.82864139638868	7.73571691594643e-05	ENSG00000073910.22
chr11	85958723	85958772	KCNAB2	0	-	85958723	85958772	0	1	49	0	1.17116317932669	0.0004057207347683	ENSG00000073921.18
chr17	3812686	3812735	CHD5	0	-	3812686	3812735	0	1	49	0	2.28543893415909	0.000234088951697409	ENSG00000074356.17
chr15	65576901	65576950	AL031847.2	0	+	65576901	65576950	0	1	49	0	-6.49526555592764	0.000101788963143612	ENSG00000074696.13
chr17	4006094	4006143	RPL22	0	-	4006094	4006143	0	1	49	0	4.32192271008443	0.000138842813477091	ENSG00000074755.15
chr22	46308941	46312187	AL031847.1	0	+	46308941	46312187	0	2	3,47	0,3200	1.93756981714138	0.00133635714866343	ENSG00000075218.19
chr22	46677662	46677711	RNF207	0	+	46677662	46677711	0	1	49	0	-0.775575954743726	0.00104791821822314	ENSG00000075240.17
chr22	46678157	46678206	RNF207	0	+	46678157	46678206	0	1	49	0	5.01727983681493	0.00144439799823393	ENSG00000075240.17
chr22	46535754	46535803	ICMT	0	-	46535754	46535803	0	1	49	0	-1.02961941718116	0.00181278032280141	ENSG00000075275.17
chr2	71349509	71349558	LINC00337	0	+	71349509	71349558	0	1	49	0	0.792402138655652	0.000244599541207369	ENSG00000075292.19
chr2	71423835	71423884	LINC00337	0	+	71423835	71423884	0	1	49	0	1.29578035357906	0.000342072410260297	ENSG00000075292.19
chr10	38118615	38118664	HES3	0	+	38118615	38118664	0	1	49	0	1.96072523490194	0.00348484259724968	ENSG00000075407.18
chr10	38118715	38118764	HES3	0	+	38118715	38118764	0	1	49	0	-0.62554998270988	0.000622554473968751	ENSG00000075407.18
chr10	38122962	38123011	HES3	0	+	38122962	38123011	0	1	49	0	-0.786123637018049	0.00341567937734688	ENSG00000075407.18
chr14	103502983	103503032	GPR153	0	+	103502983	103503032	0	1	49	0	-1.75253875607477	0.000263167224170191	ENSG00000075413.18
chr12	98601582	98601631	ACOT7	0	+	98601582	98601631	0	1	49	0	0.817084081790707	0.00188435684160093	ENSG00000075415.13
chr12	108560952	108561001	AL031848.2	0	-	108560952	108561001	0	1	49	0	-0.679002673173782	0.00380529071035485	ENSG00000075856.12
chr11	114407626	114407675	HES2	0	+	114407626	114407675	0	1	49	0	0.8117069152845	0.00183755579536737	ENSG00000076053.10
chr3	47410022	47410071	ESPN	0	+	47410022	47410071	0	1	49	0	4.49980967033026	0.00360989631688158	ENSG00000076201.15
chr3	37025776	37025825	MIR4252	0	+	37025776	37025825	0	1	49	0	4.98360662170834	0.00153428950509271	ENSG00000076242.16
chr19	10334374	10334423	AL031848.1	0	-	10334374	10334423	0	1	49	0	5.61677109766659	0.000485709685139835	ENSG00000076662.10
chr19	10334623	10334672	AL031848.1	0	-	10334623	10334672	0	1	49	0	-1.66018311143942	0.00190166560782501	ENSG00000076662.10
chr19	10335867	10335916	AL031848.1	0	-	10335867	10335916	0	1	49	0	6.52941883825285	2.55157146522578e-08	ENSG00000076662.10
chr10	103089702	103089751	TNFRSF25	0	-	103089702	103089751	0	1	49	0	0.96483914577044	0.00144767799727063	ENSG00000076685.18
chr19	7911509	7911558	PLEKHG5	0	+	7911509	7911558	0	1	49	0	0.765737178224087	0.000272513888004644	ENSG00000076984.17
chr10	96522207	96522256	NOL9	0	-	96522207	96522256	0	1	49	0	-1.33579819710538	0.00260712591237189	ENSG00000077147.16
